query_time,place_id,lat,lon,bikes,empty_docks,docks
2022-08-01T00:16:24.270187,BikePoints_84,51.515937,-0.111778,1,24,25
2022-08-01T00:16:24.270187,BikePoints_85,51.500647,-0.0786,39,0,41
2022-08-01T00:16:24.270187,BikePoints_86,51.489479,-0.115156,13,10,24
2022-08-01T00:16:24.270187,BikePoints_87,51.516468,-0.079684,3,12,16
2022-08-01T00:16:24.270187,BikePoints_88,51.518587,-0.132053,10,14,25
2022-08-01T00:16:24.270187,BikePoints_89,51.52625,-0.123509,15,4,19
2022-08-01T00:16:24.270187,BikePoints_90,51.533019,-0.139174,11,16,27
2022-08-01T00:16:24.270187,BikePoints_91,51.493686,-0.111014,17,3,20
2022-08-01T00:16:24.270187,BikePoints_92,51.498898,-0.10044,14,27,41
2022-08-01T00:16:24.270187,BikePoints_93,51.534408,-0.109025,12,25,37
2022-08-01T00:16:24.270187,BikePoints_94,51.495061,-0.085814,19,9,28
2022-08-01T00:16:24.270187,BikePoints_95,51.520841,-0.09734,4,10,15
2022-08-01T00:16:24.270187,BikePoints_96,51.53095,-0.078505,24,2,26
2022-08-01T00:16:24.270187,BikePoints_97,51.497924,-0.183834,5,13,18
2022-08-01T00:16:24.270187,BikePoints_98,51.525542,-0.138231,11,41,54
2022-08-01T00:16:24.270187,BikePoints_99,51.514577,-0.158264,6,9,16
2022-08-01T00:16:24.270187,BikePoints_100,51.490435,-0.122806,8,16,24
2022-08-01T00:16:24.270187,BikePoints_101,51.511553,-0.09294,0,18,22
2022-08-01T00:16:24.270187,BikePoints_102,51.513406,-0.076793,2,14,17
2022-08-01T00:16:24.270187,BikePoints_103,51.504723,-0.192538,6,12,18
2022-08-01T00:16:24.270187,BikePoints_104,51.511594,-0.077121,10,24,34
2022-08-01T00:16:24.270187,BikePoints_105,51.515529,-0.19024,9,17,26
2022-08-01T00:16:24.270187,BikePoints_106,51.514105,-0.147301,0,21,21
2022-08-01T00:16:24.270187,BikePoints_107,51.526008,-0.096317,7,11,20
2022-08-01T00:16:24.270187,BikePoints_108,51.498125,-0.132102,0,29,29
2022-08-01T00:16:24.270187,BikePoints_109,51.515631,-0.132328,1,55,57
2022-08-01T00:16:24.270187,BikePoints_110,51.533043,-0.172528,12,4,17
2022-08-01T00:16:24.270187,BikePoints_111,51.510017,-0.157275,18,7,28
2022-08-01T00:16:24.270187,BikePoints_112,51.515809,-0.10527,0,20,21
2022-08-01T00:16:24.270187,BikePoints_113,51.496462,-0.183289,6,12,19
2022-08-01T00:16:24.270187,BikePoints_114,51.524517,-0.158963,8,13,22
2022-08-01T00:16:24.270187,BikePoints_115,51.514233,-0.073537,5,28,34
2022-08-01T00:16:24.270187,BikePoints_116,51.514499,-0.141423,0,21,21
2022-08-01T00:16:24.270187,BikePoints_117,51.49288,-0.114934,15,6,25
2022-08-01T00:16:24.270187,BikePoints_118,51.495827,-0.135478,6,7,13
2022-08-01T00:16:24.270187,BikePoints_119,51.525893,-0.090847,5,13,18
2022-08-01T00:16:24.270187,BikePoints_120,51.515735,-0.09308,0,17,17
2022-08-01T00:16:24.270187,BikePoints_121,51.518913,-0.156166,2,20,22
2022-08-01T00:16:24.270187,BikePoints_122,51.521113,-0.078869,0,23,23
2022-08-01T00:16:24.270187,BikePoints_123,51.52836,-0.104724,6,12,18
2022-08-01T00:16:24.270187,BikePoints_124,51.496544,-0.150905,0,20,20
2022-08-01T00:16:24.270187,BikePoints_125,51.500694,-0.094524,6,15,21
2022-08-01T00:16:24.270187,BikePoints_126,51.517821,-0.096496,1,51,52
2022-08-01T00:16:24.270187,BikePoints_127,51.517008,-0.093885,2,15,17
2022-08-01T00:16:24.270187,BikePoints_128,51.495362,-0.185296,8,14,22
2022-08-01T00:16:24.270187,BikePoints_129,51.511897,-0.137043,2,14,18
2022-08-01T00:16:24.270187,BikePoints_130,51.509506,-0.075459,7,15,24
2022-08-01T00:16:24.270187,BikePoints_131,51.533005,-0.136792,13,2,16
2022-08-01T00:16:24.270187,BikePoints_132,51.523648,-0.074754,3,30,38
2022-08-01T00:16:24.270187,BikePoints_133,51.501364,-0.191462,1,17,18
2022-08-01T00:16:24.270187,BikePoints_134,51.504904,-0.06797,7,11,20
2022-08-01T00:16:24.270187,BikePoints_135,51.52326,-0.104708,3,15,21
2022-08-01T00:16:24.270187,BikePoints_136,51.511961,-0.097441,10,22,32
2022-08-01T00:16:24.270187,BikePoints_138,51.512276,-0.157436,0,17,19
2022-08-01T00:16:24.270187,BikePoints_139,51.494881,-0.117974,10,7,18
2022-08-01T00:16:24.270187,BikePoints_140,51.520962,-0.085634,1,31,33
2022-08-01T00:16:24.270187,BikePoints_141,51.515308,-0.147203,0,28,29
2022-08-01T00:16:24.270187,BikePoints_142,51.493724,-0.198286,10,13,24
2022-08-01T00:16:24.270187,BikePoints_143,51.496886,-0.161203,13,9,24
