query_time,place_id,lat,lon,bikes,empty_docks,docks
2022-07-20T00:14:23.319719,BikePoints_1,51.529163,-0.10997,3,16,19
2022-07-20T00:14:23.319719,BikePoints_2,51.499606,-0.197574,12,24,37
2022-07-20T00:14:23.319719,BikePoints_3,51.521283,-0.084605,0,31,32
2022-07-20T00:14:23.319719,BikePoints_4,51.530059,-0.120973,19,4,23
2022-07-20T00:14:23.319719,BikePoints_5,51.49313,-0.156876,0,25,27
2022-07-20T00:14:23.319719,BikePoints_6,51.518117,-0.144228,0,18,18
2022-07-20T00:14:23.319719,BikePoints_7,51.5343,-0.168074,16,0,16
2022-07-20T00:14:23.319719,BikePoints_8,51.529857,-0.183486,26,9,39
2022-07-20T00:14:23.319719,BikePoints_9,51.507385,-0.09644,0,19,19
2022-07-20T00:14:23.319719,BikePoints_10,51.505974,-0.092754,1,17,18
2022-07-20T00:14:23.319719,BikePoints_11,51.523951,-0.122502,0,22,24
2022-07-20T00:14:23.319719,BikePoints_12,51.52168,-0.130431,0,48,49
2022-07-20T00:14:23.319719,BikePoints_13,51.519914,-0.136039,0,21,21
2022-07-20T00:14:23.319719,BikePoints_14,51.529943,-0.123616,10,36,48
2022-07-20T00:14:23.319719,BikePoints_15,51.517727,-0.127854,0,25,26
2022-07-20T00:14:23.319719,BikePoints_16,51.526357,-0.125979,6,13,21
2022-07-20T00:14:23.319719,BikePoints_17,51.521661,-0.109006,0,24,26
2022-07-20T00:14:23.319719,BikePoints_18,51.51477,-0.122219,0,27,27
2022-07-20T00:14:23.319719,BikePoints_19,51.52505,-0.131161,1,29,30
2022-07-20T00:14:23.319719,BikePoints_20,51.527326,-0.136052,12,16,28
2022-07-20T00:14:23.319719,BikePoints_21,51.539834,-0.062806,23,3,26
2022-07-20T00:14:23.319719,BikePoints_22,51.522264,-0.114079,0,18,19
2022-07-20T00:14:23.319719,BikePoints_23,51.519435,-0.119123,0,15,16
2022-07-20T00:14:23.319719,BikePoints_24,51.51908,-0.124678,0,35,35
2022-07-20T00:14:23.319719,BikePoints_25,51.528833,-0.13225,9,41,50
2022-07-20T00:14:23.319719,BikePoints_26,51.52728,-0.118295,2,19,21
2022-07-20T00:14:23.319719,BikePoints_27,51.513821,-0.107927,0,33,33
2022-07-20T00:14:23.319719,BikePoints_28,51.523518,-0.143613,4,15,19
2022-07-20T00:14:23.319719,BikePoints_29,51.513735,-0.193487,20,2,22
2022-07-20T00:14:23.319719,BikePoints_30,51.529154,-0.093421,0,24,24
2022-07-20T00:14:23.319719,BikePoints_31,51.529537,-0.083353,9,27,36
2022-07-20T00:14:23.319719,BikePoints_32,51.524696,-0.084439,1,40,43
2022-07-20T00:14:23.319719,BikePoints_33,51.515231,-0.07015,0,17,18
2022-07-20T00:14:23.319719,BikePoints_34,51.534123,-0.129386,2,14,16
2022-07-20T00:14:23.319719,BikePoints_36,51.501737,-0.18498,13,15,28
2022-07-20T00:14:23.319719,BikePoints_37,51.491593,-0.192369,5,12,17
2022-07-20T00:14:23.319719,BikePoints_38,51.497387,-0.197245,16,1,17
2022-07-20T00:14:23.319719,BikePoints_39,51.526377,-0.07813,0,37,41
2022-07-20T00:14:23.319719,BikePoints_40,51.52127,-0.075578,0,14,16
2022-07-20T00:14:23.319719,BikePoints_41,51.520955,-0.083493,0,24,24
2022-07-20T00:14:23.319719,BikePoints_42,51.530991,-0.093903,27,0,28
2022-07-20T00:14:23.319719,BikePoints_43,51.52026,-0.157183,2,13,18
2022-07-20T00:14:23.319719,BikePoints_44,51.510736,-0.144165,0,21,21
2022-07-20T00:14:23.319719,BikePoints_45,51.522511,-0.162298,2,24,26
2022-07-20T00:14:23.319719,BikePoints_46,51.507131,-0.06691,16,0,16
2022-07-20T00:14:23.319719,BikePoints_47,51.523344,-0.183846,17,2,19
2022-07-20T00:14:23.319719,BikePoints_48,51.512484,-0.099141,0,24,25
2022-07-20T00:14:23.319719,BikePoints_49,51.507069,-0.145904,0,14,16
2022-07-20T00:14:23.319719,BikePoints_50,51.528673,-0.087459,12,15,27
2022-07-20T00:14:23.319719,BikePoints_51,51.526717,-0.104298,11,17,29
2022-07-20T00:14:23.319719,BikePoints_52,51.522954,-0.094934,3,14,18
2022-07-20T00:14:23.319719,BikePoints_53,51.509992,-0.143495,0,16,18
2022-07-20T00:14:23.319719,BikePoints_54,51.521747,-0.094475,3,24,27
2022-07-20T00:14:23.319719,BikePoints_55,51.517075,-0.086685,0,31,33
2022-07-20T00:14:23.319719,BikePoints_57,51.523346,-0.120202,1,31,32
2022-07-20T00:14:23.319719,BikePoints_58,51.524526,-0.079248,0,19,20
2022-07-20T00:14:23.319719,BikePoints_60,51.526448,-0.17219,3,15,18
2022-07-20T00:14:23.319719,BikePoints_61,51.497382,-0.089446,28,5,33
2022-07-20T00:14:23.319719,BikePoints_62,51.490757,-0.106323,5,18,24
2022-07-20T00:14:23.319719,BikePoints_63,51.53089,-0.089782,20,7,27
2022-07-20T00:14:23.319719,BikePoints_64,51.509462,-0.124749,0,21,26
2022-07-20T00:14:23.319719,BikePoints_66,51.51795,-0.108657,0,35,40
2022-07-20T00:14:23.319719,BikePoints_67,51.518825,-0.108028,0,25,28
2022-07-20T00:14:23.319719,BikePoints_68,51.520596,-0.116688,0,24,26
2022-07-20T00:14:23.319719,BikePoints_69,51.526236,-0.134407,0,23,24
2022-07-20T00:14:23.319719,BikePoints_70,51.53136,-0.117069,0,24,24
2022-07-20T00:14:23.319719,BikePoints_71,51.515418,-0.09885,0,29,34
2022-07-20T00:14:23.319719,BikePoints_72,51.52352,-0.10834,5,11,16
2022-07-20T00:14:23.319719,BikePoints_73,51.52548,-0.089659,0,29,29
2022-07-20T00:14:23.319719,BikePoints_74,51.485917,-0.124469,7,9,17
2022-07-20T00:14:23.319719,BikePoints_75,51.532199,-0.10548,3,16,19
2022-07-20T00:14:23.319719,BikePoints_76,51.525595,-0.144083,2,19,21
2022-07-20T00:14:23.319719,BikePoints_77,51.523418,-0.124121,2,24,26
2022-07-20T00:14:23.319719,BikePoints_78,51.524868,-0.099489,1,14,17
2022-07-20T00:14:23.319719,BikePoints_79,51.511726,-0.113855,0,18,18
2022-07-20T00:14:23.319719,BikePoints_80,51.500693,-0.102091,12,32,45
2022-07-20T00:14:23.319719,BikePoints_81,51.520253,-0.141327,0,19,19
2022-07-20T00:14:23.319719,BikePoints_82,51.514274,-0.111257,0,15,15
2022-07-20T00:14:23.319719,BikePoints_83,51.509639,-0.13151,0,20,21
2022-07-20T00:14:23.319719,BikePoints_84,51.515937,-0.111778,0,24,25
2022-07-20T00:14:23.319719,BikePoints_338,51.511756,-0.119643,0,23,24
2022-07-20T00:14:23.319719,BikePoints_339,51.533319,-0.111781,13,9,25
2022-07-20T00:14:23.319719,BikePoints_340,51.514441,-0.087587,0,13,16
2022-07-20T00:14:23.319719,BikePoints_341,51.508103,-0.126021,1,21,22
2022-07-20T00:14:23.319719,BikePoints_343,51.536922,-0.150181,9,27,36
2022-07-20T00:14:23.319719,BikePoints_344,51.528246,-0.101026,7,10,17
2022-07-20T00:14:23.319719,BikePoints_345,51.488023,-0.166878,4,29,33
2022-07-20T00:14:23.319719,BikePoints_347,51.500139,-0.113936,10,7,17
2022-07-20T00:14:23.319719,BikePoints_348,51.51217,-0.150481,0,17,17
2022-07-20T00:14:23.319719,BikePoints_349,51.51196,-0.142783,0,16,18
2022-07-20T00:14:23.319719,BikePoints_350,51.501715,-0.179854,17,3,21
2022-07-20T00:14:23.319719,BikePoints_351,51.529423,-0.097122,28,0,28
2022-07-20T00:14:23.319719,BikePoints_352,51.486965,-0.116625,3,16,19
2022-07-20T00:14:23.319719,BikePoints_353,51.494591,-0.134234,6,9,17
2022-07-20T00:14:23.319719,BikePoints_354,51.506767,-0.123702,0,37,37
2022-07-20T00:14:23.319719,BikePoints_355,51.461388,-0.139221,16,3,21
2022-07-20T00:14:23.319719,BikePoints_356,51.494412,-0.173881,0,14,15
